Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
111,0.0,0.0,2906.59,3322.48,11968.76,12000.0,8313.39,9500.0,-1633.74,1.0,idle,2391593.1,50.0066,0.0027,0.0138,0.0006,88.0,100.0,100.0
112,0.0,0.0,2034.72,3331.63,11775.14,12000.0,6148.64,9500.0,-4873.13,1.0,idle,2313124.8,49.9885,0.0025,0.0196,0.0047,26.0,100.0,100.0
113,0.0,0.0,428.87,3327.93,10685.91,12000.0,7281.97,9500.0,-6431.18,1.0,idle,2168598.3,49.9593,0.0023,0.0482,0.0346,0.0,0.0,100.0
114,0.0,0.0,2845.1,3332.82,6976.74,12000.0,7538.6,9500.0,-7472.38,1.0,idle,2386059.0,50.0047,0.0026,0.0117,0.0002,98.0,100.0,100.0
115,0.0,0.0,2889.96,3346.86,11015.64,12000.0,5611.54,9500.0,-5329.72,1.0,idle,2390096.4,50.005,0.0025,0.0117,0.0003,98.0,100.0,100.0
116,0.0,0.0,3274.85,3343.57,12059.12,12000.0,2026.3,9500.0,-7483.3,1.0,idle,2424736.5,50.0132,0.0027,0.0204,0.0047,11.0,99.0,100.0
117,0.0,0.0,3142.32,3346.04,11907.22,12000.0,5087.7,9500.0,-4708.8,1.0,idle,2412808.8,50.0095,0.0025,0.0162,0.0013,58.0,100.0,100.0
118,0.0,0.0,1100.99,3355.61,9618.57,12000.0,5243.06,9500.0,-8892.99,1.0,idle,2229089.1,49.9693,0.0023,0.0382,0.0245,0.0,0.0,100.0
119,0.0,0.0,1641.4,3344.83,9094.56,12000.0,5404.63,9500.0,-8704.24,1.0,idle,2277726.0,49.9791,0.0023,0.0284,0.015,0.0,31.0,100.0
120,0.0,0.0,2333.74,3359.02,9046.58,12000.0,6652.84,9500.0,-6825.86,1.0,idle,2340036.6,49.9921,0.0024,0.0157,0.0014,81.0,100.0,100.0
121,0.0,0.0,2362.65,3370.66,12064.48,12000.0,7960.99,9500.0,-2482.54,1.0,idle,2342638.5,49.9927,0.0025,0.0153,0.0005,87.0,100.0,100.0
122,0.0,0.0,2225.52,3361.91,10751.45,12000.0,7218.83,9500.0,-4666.11,1.0,idle,2330296.8,49.99,0.0024,0.0177,0.0037,49.0,100.0,100.0
123,0.0,0.0,378.33,3359.07,11293.61,12000.0,7156.37,9500.0,-6030.76,1.0,idle,2164049.7,49.9558,0.0022,0.0512,0.0383,0.0,0.0,99.0
124,0.0,0.0,2948.13,3369.64,11750.48,12000.0,3262.54,9500.0,-6908.49,1.0,idle,2395331.7,50.0036,0.0025,0.0103,0.0001,99.0,100.0,100.0
125,0.0,0.0,1844.51,3370.48,11964.12,12000.0,5893.84,9500.0,-5168.01,1.0,idle,2296005.9,49.9816,0.0024,0.026,0.0119,0.0,77.0,100.0
126,0.0,0.0,2435.56,3368.24,6528.37,12000.0,9479.24,9500.0,-6425.07,1.0,idle,2349200.4,49.9927,0.0025,0.0149,0.0006,88.0,100.0,100.0
127,0.0,0.0,3116.07,3388.65,9153.14,12000.0,7293.5,9500.0,-5325.94,1.0,idle,2410446.3,50.0069,0.0024,0.0134,0.0008,87.0,100.0,100.0
128,0.0,0.0,2967.3,3381.16,8936.61,12000.0,6284.91,9500.0,-6692.34,1.0,idle,2397057.0,50.0022,0.0024,0.0085,0.0,100.0,100.0,100.0
129,0.0,0.0,2165.12,3374.13,11575.89,12000.0,8825.71,9500.0,-2307.41,1.0,idle,2324860.8,49.9867,0.0024,0.0207,0.007,11.0,99.0,100.0
130,0.0,0.0,2213.62,3383.76,9664.98,12000.0,4346.1,9500.0,-8659.06,1.0,idle,2329225.8,49.9874,0.0023,0.0197,0.0068,13.0,100.0,100.0
131,0.0,0.0,3052.04,3387.14,7964.08,12000.0,8019.76,9500.0,-5851.26,1.0,idle,2404683.6,50.003,0.0022,0.0087,0.0001,100.0,100.0,100.0
132,0.0,0.0,2286.79,3387.59,9894.53,12000.0,8033.1,9500.0,-4673.17,1.0,idle,2335811.1,49.987,0.0021,0.0196,0.0079,11.0,100.0,100.0
