Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
104,0.0,0.0,1003.72,3281.61,12090.0,12000.0,9500.0,9500.0,-2187.89,1.0,idle,2220334.8,49.9712,0.0026,0.0368,0.0221,0.0,0.0,100.0
105,0.0,0.0,2909.71,3293.18,12090.0,12000.0,8698.41,9500.0,-1095.06,1.0,idle,2391873.9,50.0081,0.0026,0.0149,0.0003,79.0,100.0,100.0
106,0.0,0.0,3113.64,3295.29,12090.0,12000.0,8504.5,9500.0,-1087.15,1.0,idle,2410227.6,50.0124,0.0027,0.0193,0.0039,16.0,100.0,100.0
107,0.0,0.0,3307.83,3296.06,12090.0,12000.0,8350.46,9500.0,-1047.77,1.0,idle,2426645.19,50.0157,0.0026,0.0226,0.0073,2.0,91.0,100.0
108,0.0,0.0,683.2,3312.91,12090.0,12000.0,9500.0,9500.0,-2539.71,1.0,idle,2191488.0,49.9654,0.0024,0.0424,0.0282,0.0,0.0,100.0
109,0.0,0.0,3279.54,3310.69,12090.0,12000.0,947.99,9500.0,-8493.16,1.0,idle,2425158.6,50.0151,0.0027,0.0221,0.0065,4.0,98.0,100.0
110,0.0,0.0,2131.78,3316.34,12090.0,12000.0,9500.0,9500.0,-1094.56,1.0,idle,2321860.2,49.9917,0.0025,0.0164,0.0017,76.0,100.0,100.0
111,0.0,0.0,2190.41,3322.48,12050.49,12000.0,9500.0,9500.0,-1081.58,1.0,idle,2327136.9,49.992,0.0026,0.0163,0.001,81.0,100.0,100.0
112,0.0,0.0,2182.61,3331.63,12090.0,12000.0,9500.0,9500.0,-1059.02,1.0,idle,2326434.9,49.9914,0.0025,0.0168,0.0018,73.0,100.0,100.0
113,0.0,0.0,2889.07,3327.93,11448.24,12000.0,9500.0,9500.0,-990.62,1.0,idle,2390016.3,50.0057,0.0026,0.0125,0.0,92.0,100.0,100.0
114,0.0,0.0,2188.98,3332.82,12090.0,12000.0,9500.0,9500.0,-1053.84,1.0,idle,2327008.2,49.9914,0.0025,0.0167,0.0018,74.0,100.0,100.0
115,0.0,0.0,3251.89,3346.86,12090.0,12000.0,4047.26,9500.0,-5457.71,1.0,idle,2422670.1,50.0127,0.0026,0.0195,0.0043,12.0,100.0,100.0
116,0.0,0.0,3039.83,3343.57,12090.0,12000.0,8691.7,9500.0,-1022.04,1.0,idle,2403584.7,50.0082,0.0026,0.0153,0.0002,78.0,100.0,100.0
117,0.0,0.0,116.42,3346.04,12090.0,12000.0,9500.0,9500.0,-3139.62,1.0,idle,2140477.8,49.9527,0.0022,0.0545,0.0414,0.0,0.0,90.0
118,0.0,0.0,2298.02,3355.61,12090.0,12000.0,9500.0,9500.0,-967.59,1.0,idle,2336821.8,49.9919,0.0025,0.016,0.0016,81.0,100.0,100.0
119,0.0,0.0,2314.1,3344.83,12090.0,12000.0,9500.0,9500.0,-940.73,1.0,idle,2338269.0,49.9921,0.0024,0.0156,0.0018,82.0,100.0,100.0
120,0.0,0.0,3108.85,3359.02,12076.2,12000.0,8806.0,9500.0,-867.97,1.0,idle,2409796.5,50.008,0.0025,0.0147,0.0,81.0,100.0,100.0
121,0.0,0.0,3083.39,3370.66,11355.12,12000.0,9488.6,9500.0,-943.55,1.0,idle,2407505.1,50.0075,0.0026,0.0145,0.0007,87.0,100.0,100.0
122,0.0,0.0,1633.54,3361.91,12090.0,12000.0,9500.0,9500.0,-1638.37,1.0,idle,2277018.6,49.9786,0.0023,0.0289,0.0153,0.0,25.0,100.0
123,0.0,0.0,371.68,3359.07,12090.0,12000.0,9500.0,9500.0,-2897.39,1.0,idle,2163451.2,49.9557,0.0022,0.0514,0.0384,0.0,0.0,99.0
124,0.0,0.0,3308.72,3369.64,12090.0,12000.0,8584.91,9500.0,-886.01,1.0,idle,2427784.8,50.0112,0.0025,0.0181,0.0032,34.0,100.0,100.0
125,0.0,0.0,2854.64,3370.48,12090.0,12000.0,9013.03,9500.0,-912.81,1.0,idle,2386917.6,50.0017,0.0025,0.0084,0.0,100.0,100.0,100.0
126,0.0,0.0,2377.87,3368.24,12090.0,12000.0,9500.0,9500.0,-900.37,1.0,idle,2344008.3,49.9916,0.0025,0.0161,0.0018,74.0,100.0,100.0
127,0.0,0.0,789.09,3388.65,12090.0,12000.0,9500.0,9500.0,-2509.56,1.0,idle,2201018.1,49.9622,0.0022,0.0448,0.032,0.0,0.0,100.0
128,0.0,0.0,2490.85,3381.16,12081.76,12000.0,9500.0,9500.0,-808.55,1.0,idle,2354176.5,49.9925,0.0023,0.0148,0.0013,87.0,100.0,100.0
129,0.0,0.0,2423.34,3374.13,12090.0,12000.0,9500.0,9500.0,-860.79,1.0,idle,2348100.6,49.9918,0.0024,0.0157,0.0018,81.0,100.0,100.0
130,0.0,0.0,2463.2,3383.76,12090.0,12000.0,9500.0,9500.0,-830.56,1.0,idle,2351688.0,49.9923,0.0023,0.0148,0.0018,85.0,100.0,100.0
131,0.0,0.0,2807.83,3387.14,12059.19,12000.0,9265.5,9500.0,-754.62,1.0,idle,2382704.7,49.9979,0.0022,0.009,0.0001,100.0,100.0,100.0
132,0.0,0.0,3311.79,3387.59,11512.23,12000.0,9354.31,9500.0,-709.26,1.0,idle,2428061.1,50.008,0.0021,0.0134,0.0011,86.0,100.0,100.0
133,0.0,0.0,2492.13,3381.74,12090.0,12000.0,9500.0,9500.0,-799.61,1.0,idle,2354291.7,49.9924,0.0023,0.0147,0.0017,87.0,100.0,100.0
134,0.0,0.0,2543.48,3386.6,12090.0,12000.0,9500.0,9500.0,-753.12,1.0,idle,2358913.2,49.9928,0.0022,0.0141,0.0017,92.0,100.0,100.0
135,0.0,0.0,2581.88,3392.05,12083.35,12000.0,9500.0,9500.0,-726.82,1.0,idle,2362369.2,49.9927,0.0022,0.0141,0.0017,92.0,100.0,100.0
136,0.0,0.0,3140.44,3386.22,12090.0,12000.0,9001.71,9500.0,-654.07,1.0,idle,2412639.6,50.0037,0.0021,0.009,0.0001,100.0,100.0,100.0
137,0.0,0.0,2570.31,3382.09,12090.0,12000.0,9500.0,9500.0,-721.78,1.0,idle,2361327.9,49.9925,0.0022,0.0142,0.0018,88.0,100.0,100.0
138,0.0,0.0,2571.7,3386.08,12090.0,12000.0,9500.0,9500.0,-724.38,1.0,idle,2361453.0,49.9926,0.0022,0.0142,0.0016,89.0,100.0,100.0
139,0.0,0.0,2625.07,3385.81,12090.0,12000.0,9493.42,9500.0,-677.32,1.0,idle,2366256.3,49.9927,0.0022,0.0139,0.0017,91.0,100.0,100.0
140,0.0,0.0,3128.75,3385.96,12090.0,12000.0,5569.29,9500.0,-4097.92,1.0,idle,2411587.5,50.0017,0.002,0.0066,0.0001,100.0,100.0,100.0
141,0.0,0.0,2649.58,3378.41,12090.0,12000.0,9500.0,9500.0,-638.83,1.0,idle,2368462.2,49.9932,0.002,0.0133,0.0016,96.0,100.0,100.0
142,0.0,0.0,2659.17,3385.02,12090.0,12000.0,9500.0,9500.0,-635.85,1.0,idle,2369325.3,49.9929,0.0021,0.0134,0.0019,94.0,100.0,100.0
143,0.0,0.0,2772.32,3387.88,12080.3,12000.0,9451.0,9500.0,-584.26,1.0,idle,2379508.8,49.9947,0.0019,0.0113,0.0006,99.0,100.0,100.0
144,0.0,0.0,3318.28,3387.67,11532.29,12000.0,9500.0,9500.0,-537.1,1.0,idle,2428645.2,50.0058,0.002,0.0108,0.0004,98.0,100.0,100.0
145,0.0,0.0,1070.74,3391.07,12090.0,12000.0,9500.0,9500.0,-2230.33,1.0,idle,2226366.6,49.9621,0.0018,0.0435,0.0332,0.0,0.0,100.0
146,0.0,0.0,2355.86,3382.02,12090.0,12000.0,9500.0,9500.0,-936.16,1.0,idle,2342027.4,49.9854,0.0019,0.0204,0.0098,1.0,99.0,100.0
